,J,C_J,Q,C_Q
1033,0.0,1731.689273585645,0.2658646273155688,1260.0362822202496
1034,0.0,-101.18992444992136,0.26161075624248714,1267.658045486769
1035,0.0,1293.4748050913827,0.2574249974995775,1256.187317107082
1036,0.0,-531.8578143233262,0.2533062597198128,1259.2443463267828
1037,0.01,1404.8771877458553,0.25925346903493285,1243.3685511536187
1038,0.0,-296.48422343258085,0.25509934550138474,1247.4632271325427
1039,0.0,352.4950321789885,0.2510118357223171,1233.958183138453
1040,0.01,97.18387148896,0.25698987073140445,1227.0310024672272
1041,0.01,838.1283082780211,0.2628658847266119,1217.8701122440762
1042,0.01,782.1176363347241,0.2686415183600438,1216.190501291454
1043,0.01,1207.2230612072065,0.2743183858555272,1214.0246583011103
1044,0.0,2542.5804478909,0.26989807543497735,1216.1226617507655
1045,0.0,57.0805517108696,0.2655490529360532,1232.1912080829625
1046,0.0,579.0265691755123,0.26127016774431383,1222.3691304966178
1047,0.0,1481.2256182895774,0.2570602878311246,1217.9839905921945
1048,0.0,1526.5884418480368,0.2529182994532156,1222.9967574493785
1049,0.0,2876.0087281518145,0.24884310685710126,1228.4820537186297
1050,0.0,-472.4062661055798,0.24483363198828081,1248.0238113035412
1051,0.0,1309.385468914167,0.24088881420514366,1232.6862460316079
1052,0.0,1578.8031051618725,0.23700760999750176,1235.9090113327984
1053,0.01,583.6028256140945,0.24318899270967556,1241.8493401827382
1054,0.0,1223.5915204065323,0.2392641666906651,1237.6436650092728
1055,0.01,-226.91325668616787,0.2454027389583023,1239.7132497976327
1056,0.04,1567.5037118019018,0.2814357016382404,1227.7375168780745
1057,0.05,309.61731899922574,0.3268605240035022,1232.4482259458164
1058,0.02,-128.39702649546166,0.34151889058482277,1225.8177449895338
1059,0.0,276.7805022136745,0.3359280752970031,1214.6392363486102
1060,0.0,-168.6774584830339,0.33042887079857236,1207.1056999133361
1061,0.0,-119.12744397615916,0.32501977460185943,1194.93197638747
1062,0.01,2147.1864834822054,0.3296993088824983,1183.4549948337371
1063,0.0,-623.579775335251,0.32429734273839794,1195.1059977732039
1064,0.01,751.8449120650256,0.32898396900312055,1178.1545576539957
1065,0.01,-709.4912174865319,0.3335888566523256,1175.368362171468
1066,0.03,1862.0142274791476,0.35811332737794155,1158.3781744407788
1067,0.01,1003.6447342818999,0.36222052801963583,1166.7166169180982
1068,0.0,883.7160399122934,0.356255608636237,1166.7536849168537
1069,0.01,1255.5025814164483,0.3603890081940665,1165.5791909587315
1070,0.01,628.331619994922,0.3644497271849028,1168.124608836013
1071,0.0,1050.0319642669474,0.3584389387627915,1164.3443084742594
1072,0.0,172.33982081287957,0.35252737573812026,1164.865474768707
1073,0.01,988.8657837831319,0.35671339868403257,1156.2423945042083
1074,0.0,-166.90244799994298,0.3508256150635036,1156.129180945416
1075,0.02,932.2595201129252,0.3650351019718763,1143.9546835876135
1076,0.0,3153.339298331045,0.3590002864419906,1143.2822834699946
1077,0.0,2804.376076354358,0.35306533010044955,1165.7129011609413
1078,0.01,-1103.145805413254,0.35722857913371253,1184.2029120639272
1079,0.0,1401.018369361111,0.35131812082804337,1162.817523956619
1080,0.03,610.8021966432145,0.37550554179424134,1166.8334120653872
1081,0.03,743.6576493402969,0.39927775093444173,1162.9610513705957
1082,0.03,-557.7457272830234,0.42264156738719505,1159.8961608839618
1083,0.01,-147.59639861635333,0.42560369814237553,1144.5853449848455
1084,0.0,1417.0086214478142,0.418512330749827,1132.8894693300954
1085,0.01,226.75569987168456,0.4215392211948738,1137.138101704837
1086,0.0,16.219942630969967,0.4145113958305867,1129.2583926227908
1087,0.0,686.2695479812937,0.407600837937977,1119.0106836918621
1088,0.0,1278.7825660268481,0.40080558918209547,1115.7426581500004
1089,0.0,1457.3932278090808,0.39412372395678885,1118.6466432127818
1090,0.0,3518.123611430819,0.3875533488373205,1123.4111560024576
1091,0.0,287.9370056447103,0.3810926020421499,1149.641610288194
1092,0.0,3433.9404871336237,0.374739652903723,1142.2242874303283
1093,0.0,1207.92942349832,0.36849270134811657,1167.5778341713049
1094,0.0,1080.8334938731214,0.36234997738339275,1169.7437656660786
1095,0.0,696.985673723329,0.35630974059651566,1170.585781227257
1096,0.0,389.8824184716017,0.3503702796586869,1167.4293819952072
1097,0.0,-712.3224904550277,0.3445299118389603,1161.0739905209539
1098,0.0,-196.15426971587635,0.3387869825259954,1143.2372979120482
1099,0.0,1286.1170726741798,0.333139864757815,1130.7773576025065
1100,0.0,1672.8504576680043,0.327586958759431,1133.7577437761956
1101,0.0,2622.526138262385,0.32212669148820905,1140.7666027102332
1102,0.0,1590.7325532877494,0.31675751618684034,1157.6679166504655
1103,0.0,458.7282721449477,0.3114779119437941,1163.8213807472148
1104,0.0,491.91324893606117,0.30628638326112534,1158.1831335820589
1105,0.0,1236.9629208426563,0.30118145962951537,1152.8905632584738
1106,0.0,1786.8465400983496,0.29616169511042223,1155.3589270172524
1107,0.0,2519.0562711272855,0.29122566792522414,1163.555245143274
1108,0.0,717.9356692119859,0.2863719800512375,1179.3787479675157
1109,0.0,2701.956115024598,0.28159925682449416,1176.4405778551409
1110,0.0,2453.24509458627,0.27690614654916607,1194.1692873866505
1111,0.0,228.23860969064037,0.2722913201135251,1209.3072571219254
1112,0.0,1543.6074901965412,0.2677534706123282,1201.26807597287
1113,0.0,-199.0710428750849,0.26329131297552105,1206.9306539957506
1114,0.0,391.1876841933462,0.25890358360315496,1194.4403306324657
1115,0.01,-180.31648646851954,0.26458904000641126,1187.8669995645578
1116,0.0,1328.1791096165625,0.2601723331703021,1175.9252478314284
1117,0.0,954.3362292934924,0.25582942109071255,1179.3437802232675
1118,0.0,548.9334694102903,0.2515590697219895,1178.8681159450734
1119,0.0,1912.1587210922994,0.24736006567209534,1174.1695062514318
1120,0.0,1021.1112404225103,0.24323121585666674,1183.6711595961442
1121,0.0,184.60500769567147,0.2391713471588728,1183.8910683505437
1122,0.0,2243.7925297894462,0.2351793060949743,1175.3973705140415
1123,0.0,286.23954413121464,0.23125395848548835,1188.3535426993512
1124,0.0,537.4118570240691,0.22739418913186554,1180.918537950718
1125,0.0,155.74425799187873,0.22359890149858586,1176.099911461386
1126,0.0,349.173922185199,0.21986701740058384,1167.3055808154677
1127,0.0,731.4551993893986,0.21619747669591158,1160.5261425048957
1128,0.0,469.59178528267944,0.2125892369835538,1157.7288008318683
1129,0.0,146.23709206131878,0.20904127330630762,1152.2037152618977
1130,0.0,-850.6105477385909,0.20555257785864184,1143.3103516375359
1131,0.0,824.859282951797,0.20212215969945302,1124.0331584319247
1132,0.0,2799.0095820130573,0.19874904446963487,1122.2087759626738
1133,0.0,2365.398959667413,0.19543227411438216,1140.9484591086402
1134,0.0,2419.4628884844624,0.19217090661014813,1155.171364938511
1135,0.0,2730.211916175286,0.18896401569617774,1169.9574366935576
1136,0.0,872.1307161224553,0.1858106906105405,1187.98047748705
1137,0.0,713.7545375633356,0.1827100358305873,1186.6485057799928
1138,0.0,-460.4902798094206,0.1796611708177559,1183.6667822129439
1139,0.01,551.6401016840712,0.18666322976665442,1168.3286723324127
1140,0.0,-147.11672634809975,0.18353864861060648,1163.829146370339
1141,0.0,62.448406671113275,0.1804664257618214,1151.8800138042152
1142,0.0,1020.8266026665053,0.17744568296782412,1142.1138513737042
1143,0.0,158.1297803773549,0.17447555672214118,1142.330795151478
1144,0.0,945.5008234565705,0.17155519801648234,1133.561313697077
1145,0.0,45.85310904223968,0.1686837720970916,1132.9936139414167
1146,0.0,-577.0326075047344,0.1658604582251954,1123.054583827272
1147,0.0,467.45526416090183,0.16308444944148076,1106.6271608324314
1148,0.0,711.420199940896,0.16035495233453537,1101.079819834109
1149,0.0,-814.2745972845983,0.15767118681318096,1098.0737802501608
1150,0.0,2937.1312039503036,0.15503238588263785,1079.1750865284448
1151,0.0,2775.123658769971,0.15243779542445263,1099.3535365695952
1152,0.0,452.1109916225696,0.14988667398012834,1117.8444080151148
1153,0.0,-330.7118820956057,0.147378292538393,1112.137230844517
1154,0.0,2100.6915982971395,0.14491193432604663,1098.2756487393544
1155,0.0,-116.41709901824038,0.14248689460232533,1109.7411862216159
1156,0.0,-806.5343451070653,0.140102480456724,1098.1118414401753
1157,0.0,2344.0989373269913,0.13775801061021922,1079.2937753453116
1158,0.0,477.4328847434151,0.13545281521983513,1093.2948059424652
1159,0.0,1834.855045226991,0.13318623568649582,1087.8513984918773
1160,0.0,246.6326543756934,0.13095762446610928,1096.547805212993
1161,0.0,125.06545306252497,0.12876634488382835,1088.7002286960724
1162,0.0,2.844512834781767,0.12661177095143464,1079.5863271654744
1163,0.0,1747.6083715016912,0.12449328718779439,1069.1992908408374
1164,0.0,-302.6411053679776,0.1224102884423323,1076.9868780439792
1165,0.0,2283.222231437655,0.120362179721475,1063.4176998630646
1166,0.0,1433.1331269506122,0.118348376018012,1076.7845981072078
1167,0.0,-909.628701067616,0.11636830214332679,1081.2964015129437
1168,0.0,1869.882796028353,0.1144213925624482,1061.4044358768224
1169,0.0,668.8557917655196,0.11250709123187617,1070.4657150021194
1170,0.0,2573.297250093217,0.11062485144013373,1067.0162961663427
1171,0.0,1797.2702302529224,0.10877413565100022,1083.4048091881486
1172,0.0,2060.105567664803,0.10695441534938062,1091.7097074199464
1173,0.01,2884.9625159712705,0.11516517088976606,1103.6019938806603
1174,0.0,666.836610309968,0.11322538160943443,1122.1931843951825
1175,0.0,584.5496047417826,0.11131831327193249,1118.7227324192427
1176,0.0,777.8824247355384,0.10944341313966986,1114.3951241353043
1177,0.0,1356.1510659458045,0.10760013782524087,1112.081399392966
1178,0.0,-98.66970245997595,0.10578795313303833,1115.7913063299002
1179,0.0,-25.447596741954385,0.1040063339035541,1104.346830262608
1180,0.0,1081.291932948666,0.10225476386032027,1093.6650844632131
1181,0.0,2023.7428367327584,0.1005327354594469,1094.511875431428
1182,0.0,-154.5718119934861,0.09883974974171147,1105.1758633140635
1183,0.0,2050.361751933663,0.0971753161871569,1093.1490736057985
1184,0.0,944.3677496166598,0.09553895257215585,1104.090341855106
1185,0.0,149.0672870997198,0.09393018482889906,1103.5108392469465
1186,0.0,1831.99256648754,0.0923485469072668,1094.6469568209031
1187,0.01,2409.036588475571,0.10079358063904266,1104.0391197173558
1188,0.0,3016.893701410293,0.099082714551477,1117.8457568408976
1189,0.0,1968.2864535410572,0.09740094370271996,1138.855066230586
1190,0.0,375.43086225026605,0.0957477723723286,1148.9413834549705
1191,0.0,772.94307456432,0.09412271330138024,1142.4354549367454
1192,0.0,1620.4787409380997,0.09252528754778017,1140.0702786301244
1193,0.0,1461.9246703095648,0.0909550243440479,1146.5335988482311
1194,0.0,1600.4056102796312,0.08941146095753973,1151.345314163953
1195,0.0,2090.758656461921,0.08789414255306569,1157.5995392710356
1196,0.0,664.8778642874181,0.08640262205785938,1168.961608609181
1197,0.0,1136.5840346596979,0.08493646002886102,1165.4707530288433
1198,0.0,665.1282369174196,0.0834952245222736,1166.8935033898779
1199,0.0,837.170116055602,0.08207849096535288,1163.4052558577696
1200,0.0,1145.2314400999867,0.08068584203039371,1161.709111233351
1201,0.0,1294.471416025289,0.07931686751087424,1163.2219387343903
1202,0.01,959.5999401701625,0.08797116419972119,1166.2655132957661
1203,0.0,-857.374000691588,0.08646445607804859,1165.8726800916465
1204,0.0,711.8863009382144,0.08498361444649001,1146.52503425111
1205,0.03,-492.75454537154224,0.11352819421365452,1141.4764718508104
1206,0.01,3274.39766383628,0.12154505145589577,1129.4072032438107
1207,0.01,3196.718962335018,0.12941229121349537,1152.774186927556
1208,0.01,387.4884102592373,0.13713258301582512,1174.3173637245309
1209,0.0,344.50348394357275,0.13470854871542548,1168.232004722413
1210,0.0,1353.4006719333954,0.13232747540552375,1161.4039160134907
1211,0.01,1618.5279239344582,0.1399885997978496,1165.3145018949344
1212,0.01,1747.6181611894988,0.14750622092519866,1171.7274740114572
1213,0.0,1937.9525372638223,0.1448829033046004,1179.175029185113
1214,0.0,1107.5623392117393,0.14230635667753475,1188.9453681149462
1215,0.0,1352.3848560600986,0.13977574520500563,1190.065809148402
1216,0.0,1538.7884439230847,0.13729024801817413,1193.7364847323588
1217,0.01,964.8720389255882,0.144849058949683,1199.336277149463
1218,0.0,1711.0246011029244,0.14226571364505264,1198.986569339535
1219,0.01,2094.1886024500127,0.1497285546102213,1206.7723728276542
1220,0.01,-635.9287904037196,0.157050839881106,1217.137426625215
1221,0.01,872.4872354281002,0.16423509201011827,1200.7654974791294
1222,0.02,1448.88851899394,0.1812837882312771,1199.747722659191
1223,0.0,1825.550370827726,0.17801308321104548,1204.0740548369922
1224,0.0,-736.9193529428364,0.17480151361860696,1212.6735378664453
1225,0.0,619.6337556120378,0.17164800816500309,1194.5806279399585
1226,0.0,-873.2495350579416,0.1685515150037359,1190.618479560917
1227,0.01,911.6966067379858,0.1755110013773251,1171.0793500661057
1228,0.0,-1096.2711697631776,0.17233856580567355,1170.194739509714
1229,0.0,1667.1408060819667,0.1692235928317015,1148.3585814913458
1230,0.0,330.11525286051096,0.16616503963404747,1155.307964888034
1231,0.0,2334.264986278592,0.16316188234967446,1148.3299987719984
1232,0.0,2567.8237845813646,0.160213115728652,1162.2285923790641
1233,0.0,121.20503349943351,0.15731775279523386,1178.5600901351208
1234,0.0,1154.2495700398406,0.1544748245151162,1169.405975900736
1235,0.0,-368.26163106437457,0.15168337946876395,1171.0127422553214
1236,0.0,415.5020675444283,0.14894248353069306,1156.7600169317338
1237,0.0,1964.591992212586,0.14625121955460207,1150.6714968019896
1238,0.0,43.96221622956193,0.1436086870642441,1160.7193300542003
1239,0.0,543.9857257169954,0.1410140019499358,1150.7606031399246
1240,0.0,976.4278655487432,0.13846629617059983,1146.0104544494752
1241,0.0,1685.4373287200633,0.13596471746123967,1145.7649113822754
1242,0.0,564.606159374295,0.13350842904574856,1152.9048835564445
1243,0.0,765.9446387216402,0.13109660935495304,1148.369531049926
1244,0.0,2173.0324646039044,0.12872845174979855,1145.9314543699438
1245,0.0,-596.6247726419922,0.12640316424958026,1158.1505425429023
1246,0.0,1861.8279254221256,0.12411996926512901,1141.5190344945477
1247,0.01,513.8715848046339,0.1318781033368613,1150.3050842880075
1248,0.0,874.3599791805902,0.12948745141081996,1145.482684690698
1249,0.0,-512.5127016077404,0.12714022891454022,1144.173934473827
1250,0.0,877.7733622448568,0.12483564534771818,1128.4185938320825
1251,0.0,2046.5909330833697,0.1225729246246106,1127.1453996887976
1252,0.0,632.0945988499993,0.12035130481075453,1138.0473885750835
1253,0.0,-510.74425336846184,0.11817003786450274,1134.215040646437
1254,0.0,1359.175315415816,0.11602838938328744,1118.478121340515
1255,0.0,592.5413709408313,0.11392563835452492,1122.2195308760965
1256,0.0,1507.2582547154655,0.11186107691107662,1117.975170156731
1257,0.0,-1946.7962789488315,0.10983401009118288,1123.2591103100149
1258,0.0,-218.74658157713088,0.10784375560278772,1092.5633157376324
1259,0.0,1796.3630049778558,0.10588964359217404,1079.8680388462053
1260,0.0,-917.6900170902938,0.10397101641683004,1088.1634868147212
1261,0.0,2715.5138975165446,0.10208722842246999,1068.1875491366973
1262,0.0,270.67620187798275,0.10023764572413299,1086.057485569163
1263,0.0,-2468.676804578121,0.09842164599128432,1078.4603626720564
1264,0.0,959.737216468054,0.09663861823684763,1042.3283126243696
1265,0.0,834.8629770270635,0.09488796261009429,1041.908908629246
1266,0.0,2736.5028906376238,0.09316909019332056,1040.188731306609
1267,0.0,1840.4522451840085,0.09148142280224238,1058.2773030840854
1268,0.0,529.4841819115038,0.08982439279004036,1067.0320139714186
1269,0.0,3344.100075181596,0.0881974428549873,1062.1308075329962
1270,0.0,-288.49657348692017,0.08660002585159388,1086.5485166494727
1271,0.0,1805.8774029702404,0.08503160460520647,1073.1266773423176
1272,0.0,945.3120732877753,0.08349165172999547,1081.521233623258
1273,0.0,-673.4693000677937,0.08197964945027102,1080.9515677200052
1274,0.01,463.1028868980228,0.09049508942506553,1063.211661472369
1275,0.0,1801.690700085515,0.08884465567203977,1057.9822648184963
1276,0.0,529.7148413826806,0.08722439294591364,1066.3332096110535
1277,0.0,1977.0683985310097,0.08563374850299976,1061.434405875454
1278,0.0,2436.070849633384,0.08407217974638172,1071.6122016934842
1279,0.0,2482.3701473271676,0.08253915403930344,1086.5712730438336
1280,0.0,1466.8892249790051,0.08103414852199632,1102.0126287451567
1281,0.0,-379.47229834882137,0.07955664993188084,1106.8760581720217
1282,0.0,2083.263262804803,0.07810615442708026,1092.506555064223
1283,0.0,950.2900829042583,0.0766821674131856,1103.7905473851024
1284,0.0,1035.1293468747383,0.07528420337321128,1103.272735748691
1285,0.0,-583.6565164689541,0.07391178570068353,1103.638666445304
1286,0.0,879.7180107735044,0.07256444653580263,1087.1422443987503
1287,0.0,1405.5562960338139,0.07124172660462337,1085.8893070109752
1288,0.0,-294.7323567294861,0.06994317506119704,1090.1138517613308
1289,0.0,1311.0378967735962,0.06866834933262127,1076.6270563787293
1290,0.0,1216.8785915256026,0.06741681496694314,1079.8670344701222
1291,0.0,1425.5445873842407,0.06618814548386392,1082.1261864651788
1292,0.0,267.95212607567,0.06498192222819281,1086.5589425837643
1293,0.0,1844.2729842695032,0.06379773422599956,1078.9334438970527
1294,0.0,58.65277500687034,0.06263517804341605,1087.7279541498592
1295,0.0,2605.005433798993,0.06149385764803795,1077.9222538895137
1296,0.0,-491.5998955780667,0.06037338427287847,1094.6410604915854
1297,0.0,-1104.960230790662,0.059273376282827236,1079.1035615793153
1298,0.0,1803.6285470083776,0.05819345904356781,1057.1768925085798
1299,0.0,1399.5680880628508,0.05713326479290906,1065.5480232065838
1300,0.0,1196.2913468897766,0.05609243251448516,1069.7101907905726
1301,0.0,1295.3561609077424,0.05507060781378124,1071.7548923206723
1302,0.0,2930.2273723979115,0.054067442796441136,1074.8315189967961
1303,0.0,330.6343333824732,0.053082595948815745,1094.9380541259416
1304,0.0,758.6981580302654,0.05211573202071025,1087.965495098675
1305,0.0,1930.216537961421,0.051166521910289885,1085.4519342448239
1306,0.0,136.5305488866195,0.05023464255110432,1095.1416898485877
1307,0.0,-781.9087711563716,0.04931977680119169,1086.1472163994895
1308,0.0,1791.705107830277,0.048421613334224,1067.5856666999443
1309,0.0,1737.2148893219396,0.04753984653265589,1075.8325949065093
1310,0.0,2549.2471346500442,0.046674176382840396,1083.5119166702789
1311,0.0,-232.21213343478712,0.04582430837207494,1099.6499076562195
1312,0.0,1714.863915251815,0.044989953387542234,1086.8143645996079
1313,0.0,-1244.9783063317313,0.04417082761711105,1094.2608637168123
1314,0.0,1488.9004431277172,0.043366652451962764,1070.8756730258574
1315,0.0,1434.8491838184864,0.04257715439100966,1075.9683859751058
1316,0.0,-276.9237000003516,0.04180206494707226,1080.4980649732133
1317,0.0,-532.6646570884382,0.0410411205547833,1067.1967764315432
1318,0.0,801.1114001759975,0.040294062480186105,1051.2315195868741
1319,0.0,-447.74009012275155,0.039560636731996716,1049.1597633387046
1320,0.0,-1445.5058797273414,0.038840593974498655,1034.0791373999273
1321,0.0,1038.539229683306,0.03813368944204037,1008.6051178194357
1322,0.0,748.1675081367391,0.037439682855105974,1009.0065681286342
1323,0.0,2804.9585408366984,0.03675833833792997,1006.3833130050589
1324,0.0,-109.5814186781522,0.03608942433762789,1025.1849644721096
1325,0.0,1596.2358290382313,0.035432713544814524,1013.6268246942109
1326,0.0,1471.9447711564424,0.0347879828156826,1019.8376145800266
1327,0.0,1440.2767788835945,0.034155013095514955,1024.753705946241
1328,0.0,707.8907625204346,0.03353358934360364,1029.3399223929446
1329,0.0,-667.5491901934804,0.032923500459550184,1026.297117835864
1330,0.0,340.58428917302217,0.032324539210921564,1008.9268137713516
1331,0.0,1980.944654574509,0.03173650216223674,1002.0579001169008
1332,0.0,909.1780485994526,0.031159189605259437,1012.2760736020518
1333,0.0,3592.6986016400383,0.03059240549057305,1011.3300116082992
1334,0.0,2207.037871824057,0.03003595736041391,1038.3372887087135
1335,0.0,1054.8948038888886,0.029489656282739963,1050.9105998735467
1336,0.0,-849.6394991792756,0.02895331678651189,1051.4824207473903
1337,0.0,496.4984571796944,0.028426756798164494,1032.2153426309378
1338,0.0,1338.8132522264018,0.027909797579246266,1026.9705348932275
1339,0.0,1333.1437888008502,0.02740226366520585,1030.499839603919
1340,0.0,-1451.1940204682282,0.026903982805303924,1033.9700874039263
1341,0.0,1055.6759203069555,0.02641478590363017,1008.4368163573836
1342,0.0,140.72317756914572,0.025934506961204664,1009.0167738605833
1343,0.0,2151.7098172785845,0.025462983019143855,1000.0659736269263
1344,0.0,19.413641098404355,0.025000054102871525,1012.0629508902439
1345,0.0,1436.8808766005318,0.024545563167355424,1001.848509651687
1346,0.0,215.82175293623732,0.02409935604335075,1006.3993521162756
1347,0.0,935.2054195503001,0.023661281384631878,998.230828709362
1348,0.0,-706.3377739381285,0.02323119061619419,997.5558851630121
1349,0.0,2051.7495258005592,0.022808937883408112,979.7815333511553
1350,0.0,310.77846090122944,0.0223943800021078,990.7372575782447
1351,0.0,1467.761065058433,0.021987376409597317,983.5578665459652
1352,0.0,830.4027279428478,0.021587789116557392,988.4303776403231
1353,0.0,-1319.449095990773,0.021195482659836104,986.663739389729
1354,0.0,75.96617480679777,0.020810324056107374,962.5028113064927
1355,0.0,2069.741482178686,0.020432182756381066,952.8774589607292
1356,0.0,1301.1993333829632,0.020060930601349315,964.0205994000898
1357,0.0,2915.7974935747266,0.019696441777553277,967.1580924561622
1358,0.0,1158.0800802336344,0.019338592774355668,987.1143163475626
1359,0.0,650.9448953941671,0.01898726234170386,988.7609838499993
1360,0.0,363.0607347663097,0.01864233144866925,985.1249931770235
1361,0.0,993.8081492362522,0.018303683242748354,978.4902091641688
1362,0.0,524.4077118440525,0.017971203009911958,978.425710718715
1363,0.0,530.0639776086214,0.017644778135388162,973.4716243837556
1364,0.0,0.8776267610888908,0.017324298065166117,968.5764574838449
1365,0.0,350.8466546456867,0.01700965426820703,958.1689327626082
1366,0.0,2009.4597281611923,0.016700740199349404,951.406918748502
1367,0.0,-104.09931643266691,0.0163974512628959,961.9221242501753
1368,0.0,2390.6444833484725,0.01609968477686909,950.421089704003
1369,0.0,2344.745753261037,0.015807339937923867,964.9069697388859
1370,0.0,1674.4815395995588,0.015520317786904438,978.9147380020204
1371,0.0,736.9046660865718,0.015238521175034044,985.9405873728501
1372,0.0,2901.0309143443756,0.014961854730725723,983.2000109779201
1373,0.0,1660.8937013119662,0.014690224827002694,1003.0024163356738
1374,0.0,336.29868214188787,0.014423539549517203,1009.8867257243401
1375,0.0,703.0236850859112,0.014161708665156722,1002.9731703299858
1376,0.0,1695.7791129040402,0.01390464359122678,999.8796670496286
1377,0.0,1683.2495558857038,0.013652257365199792,1007.1273661423802
1378,0.0,-482.41930706315406,0.013404464615019415,1014.2445490161899
1379,0.0,506.3268612697546,0.0131611815299503,998.8026812342814
1380,0.0,1044.4562989624842,0.01292232583196314,993.6602527058421
1381,0.0,202.7419190040307,0.012687816747645204,994.1233391533697
1382,0.0,75.34276559846148,0.012457574980626654,985.8185674763245
1383,0.0,1250.6056031456972,0.012231522684513205,976.1867212846446
1384,0.0,610.7166422218493,0.012009583436315759,978.7971963174114
1385,0.0,-1300.9672879569448,0.011791682210367896,974.742161340555
1386,0.0,4253.975902701899,0.011577745352722277,950.773752091005
1387,0.0,1282.266337412376,0.011367700556017102,984.6693344108153
1388,0.0,2098.439419758385,0.011161476834803993,987.6096087588612
1389,0.0,1983.7598347865553,0.010959004501328824,999.0516860480129
1390,0.0,1077.9523902799897,0.010760215141757177,1009.2991843270411
1391,0.0,1715.2538351231997,0.010565041592836208,1010.111188392455
1392,0.0,1445.2963241920365,0.01037341791898494,1017.5617491749872
1393,0.0,-583.7868674398194,0.010185279389805072,1022.2002525519874
1394,0.0,872.8441065579525,0.010000562458004587,1005.7024726828222
1395,0.0,2286.5339812781745,0.009819204737726583,1004.3779321261354
1396,0.0,2805.2412078918933,0.00964114498327581,1017.7793277644469
1397,0.0,111.38358052957733,0.009466323068235714,1036.5839236799857
1398,0.0,2996.791005521839,0.009294679964968681,1027.3275026438387
1399,0.0,1009.0675749358601,0.009126157724492526,1048.127408951359
1400,0.0,169.24171739087217,0.008960699456726265,1048.2218628569408
1401,0.0,939.330428803944,0.0087982493110984,1039.5681307464292
1402,0.0,-640.402135570939,0.008638752457511053,1038.9361560464695
1403,0.0,-95.98423033338645,0.008482155067653374,1021.8486338009407
1404,0.0,1746.8056300484204,0.008328404296657863,1010.4321314016343
1405,0.0,1520.992729672293,0.00817744826509322,1018.2113567146389
1406,0.0,1015.7960971345278,0.008029236041287639,1023.6383643153913
1407,0.0,1702.0981095516202,0.007883717623976367,1023.8029069938748
1408,0.0,222.6263170074983,0.007740843925267644,1031.1164289683747
1409,0.0,2148.9111190028207,0.007600566753921129,1023.0187864372001
1410,0.0,-1031.3452558974109,0.007462838798933102,1034.986610593478
1411,0.0,223.73991086542117,0.007327613613422759,1013.8267641778821
1412,0.0,2497.0782689571342,0.00719484559881412,1005.7407215827279
1413,0.0,-307.47020501163274,0.007064489989308064,1021.3352868843649
1414,0.0,992.5461413596844,0.006936502836639208,1007.7158055821619
1415,0.0,1689.5225765707605,0.006810840995112348,1007.6381612213245
1416,0.0,1297.4790008483342,0.0066874621069133635,1014.8206880606049
1417,0.0,1187.742321112807,0.006566324587689531,1017.919427652776
1418,0.0,3249.8999913011585,0.006447387612394273,1019.8750768310329
1419,0.0,530.0939057531817,0.006330611101391516,1043.3115350737535
1420,0.0,495.2425995030811,0.006215955706814867,1038.416679925349
1421,0.0,1627.6848445713376,0.006103382799176945,1033.15879033684
1422,0.0,-509.3165389209166,0.005992854454224238,1039.6971741344569
1423,0.0,2018.9327885613811,0.005884333440033018,1023.9751268540331
1424,0.0,1863.2322216689327,0.005777783204341846,1034.5890100682136
1425,0.0,-757.3389147276378,0.005673167862116351,1043.5810123772644
1426,0.0,2274.8225186245554,0.005570452183341988,1025.2753986821863
1427,0.0,1084.7669787405423,0.005469601581040619,1038.554799917858
1428,0.0,1872.4379950537018,0.005370582099506783,1039.4377892797384
1429,0.0,-703.3733024893481,0.0052733604027596056,1048.5256850615497
1430,0.0,-234.06018770885703,0.005177903763206435,1030.7822131606172
1431,0.0,400.162900385042,0.0050841800505142766,1017.9274195386533
1432,0.0,2530.9767107780763,0.004992157720685209,1011.679116417663
1433,0.0,-21.07423701400205,0.004901805805332061,1027.626790488268
1434,0.0,-150.3357109151557,0.004813093901150646,1016.9906005193734
1435,0.0,420.45073894882603,0.004725992159584964,1005.0079368640054
1436,0.0,1212.608203877238,0.004640471276681814,998.970965394723
1437,0.0,1927.9105521674464,0.004556502483131336,1001.1856341851126
1438,0.0,1626.199677678605,0.004474057534490085,1010.8513691035241
1439,0.0,-969.6468312124721,0.004393108701583275,1017.374282412673
1440,0.0,-573.3079235391342,0.004313628761082889,996.8571279208772
1441,0.0,1044.0295331361938,0.004235590986258465,980.4685037173458
1442,0.0,1379.6253497043238,0.004158969137897337,980.9271446875118
1443,0.0,1346.0237048492804,0.004083737455391261,984.8815754136012
1444,0.0,722.1057606022603,0.0040098706479863525,988.4859890057796
1445,0.0,-469.77752989158785,0.003937343886193343,985.5912573453879
1446,0.0,867.7281273121345,0.0038661327933551953,970.28107474235
1447,0.0,849.2446607600596,0.003796213437369228,968.9032427351867
1448,0.0,132.88415539203118,0.003727562322560871,967.3328746181014
1449,0.0,808.7431314236551,0.003660156381706287,958.300417903436
1450,0.0,64.12591478963407,0.0035939729682011295,956.308158855767
1451,0.0,1878.7177834823442,0.0035289898483727537,946.5594704681553
1452,0.0,1398.81891118359,0.003465185193933242,955.7127807127617
1453,0.0,1275.0446562336456,0.0034025375745706495,959.8671443709263
